app_id,title,rank,month,year,hours_watched,hours_streamed,peak_viewers,peak_channels,streamers,average_viewers,average_channels
1063730,New World,93,9,2020,1501902,39411,56104,871,5610,2088,54
1063730,New World,13,7,2021,35229970,695116,730955,9618,54125,47415,935
1063730,New World,71,8,2021,3325841,54821,102904,1357,8004,4476,73
1063730,New World,10,9,2021,40472173,800240,981589,16321,71631,56289,1112
1063730,New World,5,10,2021,87344597,2688555,460974,9893,132349,117556,3618
1063730,New World,27,11,2021,13659455,577759,69589,2006,35996,18997,803
1063730,New World,29,12,2021,9425992,292216,75379,765,16563,12686,393
1063730,New World,52,1,2022,5181684,218348,37151,691,17224,6974,293
1063730,New World,98,2,2022,1574374,95057,26944,340,8812,2346,141
1063730,New World,78,3,2022,2431639,74514,71578,282,6222,3272,100
1063730,New World,87,4,2022,2165399,84601,28359,236,6974,3011,117
1063730,New World,102,5,2022,1746263,65742,20687,210,5172,2350,88
1063730,New World,125,6,2022,1342298,51620,42313,188,4554,1866,71
1063730,New World,99,7,2022,1893737,62386,35933,220,5046,2548,83
1063730,New World,104,8,2022,1873375,74895,13417,268,5581,2521,100
1063730,New World,53,9,2022,4458442,118652,33100,331,10150,6200,165
1063730,New World,39,10,2022,5672130,170963,63643,1000,12603,7634,230
1063730,New World,18,11,2022,21527813,358537,198821,2025,23210,29941,498
1063730,New World,48,12,2022,4644720,150349,30979,444,11533,6251,202
1063730,New World,73,1,2023,2396702,100932,23551,260,8050,3225,135
1063730,New World,102,2,2023,1275927,59256,8365,206,5250,1901,88
1063730,New World,149,3,2023,922374,52422,20416,149,4687,1241,70
1063730,New World,53,4,2023,4615766,90809,28905,322,6174,6419,126
1063730,New World,80,5,2023,2160503,70005,26219,243,5002,2907,94
1063730,New World,62,6,2023,2935060,64885,19274,200,4367,4082,90
1063730,New World,64,7,2023,3739966,87692,34733,301,5675,5033,118
1063730,New World,117,8,2023,1356803,54363,4637,163,4085,1826,73
1063730,New World,91,9,2023,1882053,68252,9481,214,5411,2617,94
519190,Next Day: Survival,139,7,2017,340346,8166,41708,73,1744,458,10
1414850,Nickelodeon All-Star Brawl,61,10,2021,3802621,41273,189161,783,9121,5117,55
481510,Night in the Woods,153,2,2017,200796,3291,8399,59,711,299,4
481510,Night in the Woods,136,3,2017,206444,5625,22562,32,1083,277,7
481510,Night in the Woods,157,5,2021,1046038,4222,140021,22,914,1407,5
1377380,Night of the Dead,112,9,2020,1207949,26307,26944,130,2660,1680,36
1377380,Night of the Dead,148,1,2022,1080694,4334,27349,25,566,1454,5
275850,No Man's Sky,7,8,2016,10901214,410662,218360,4689,69859,14671,552
275850,No Man's Sky,156,9,2016,130819,24530,5341,122,5846,181,34
275850,No Man's Sky,149,11,2016,153774,9768,16822,164,2573,213,13
275850,No Man's Sky,83,8,2017,629616,34780,24162,204,6357,847,46
275850,No Man's Sky,24,7,2018,4279229,134966,118853,1264,23669,5759,181
275850,No Man's Sky,30,8,2018,3839979,176984,37987,850,24967,5168,238
275850,No Man's Sky,116,9,2018,496947,31186,11851,114,4394,691,43
275850,No Man's Sky,34,8,2019,3294601,121254,68188,835,17239,4434,163
275850,No Man's Sky,147,9,2019,388457,37549,7853,178,4995,540,52
275850,No Man's Sky,152,7,2020,797829,60070,20676,182,6874,1073,80
275850,No Man's Sky,192,9,2020,537731,56022,8170,342,7538,747,77
275850,No Man's Sky,114,4,2021,1727360,69289,37133,306,7368,2402,96
275850,No Man's Sky,76,9,2021,2870501,110066,40493,400,10355,3992,153
275850,No Man's Sky,80,4,2022,2294349,76268,41545,357,11026,3191,106
275850,No Man's Sky,194,5,2022,657263,64169,10693,219,9689,884,86
275850,No Man's Sky,70,7,2022,3382769,85628,67244,398,12034,4552,115
275850,No Man's Sky,160,8,2022,990580,71383,25825,256,10339,1333,96
275850,No Man's Sky,99,10,2022,1766251,56418,33104,245,7620,2377,75
275850,No Man's Sky,95,2,2023,1428406,38346,27779,233,6562,2128,57
275850,No Man's Sky,108,8,2023,1555368,48811,29540,268,7944,2093,65
275850,No Man's Sky,166,9,2023,756541,68146,16368,218,10895,1052,94
881100,Noita,136,9,2019,424159,6142,16774,76,1604,589,8
881100,Noita,66,10,2019,1189831,18202,20447,52,2795,1601,24
881100,Noita,182,11,2019,271650,7973,8637,30,1243,377,11
881100,Noita,94,10,2020,1474316,20329,37859,88,3011,1984,27
881100,Noita,152,11,2020,858867,20665,19222,59,2681,1194,28
881100,Noita,198,12,2021,620983,13935,27826,41,1961,835,18
881100,Noita,199,11,2022,566719,9603,24719,28,1543,788,13
466560,Northgard,157,3,2018,253457,7046,6156,38,1355,341,9
466560,Northgard,168,5,2018,267650,3836,17243,25,806,360,5
733790,Not Tonight,177,8,2018,250367,1767,27338,20,476,336,2
242680,Nuclear Throne,109,1,2016,312687,5744,30008,29,1387,420,7
242680,Nuclear Throne,174,6,2016,112150,2282,3998,21,473,155,3
306760,Obduction,148,8,2016,163507,2390,35424,36,460,220,3
906100,Observation,106,5,2019,731205,5989,52078,87,1330,984,8
398030,Old School Musical,197,9,2018,227785,1288,17067,16,384,316,1
595690,One Hour One Life,72,11,2018,1118318,4793,34399,33,767,1555,6
761600,Onimusha: Warlords,163,7,2017,284200,171,120646,17,42,382,0
761600,Onimusha: Warlords,191,1,2019,342483,8441,21726,137,1867,460,11
2381590,Only Up!,12,6,2023,32741968,170160,279318,748,49592,45538,236
2381590,Only Up!,23,7,2023,14405703,201190,163939,741,63805,19388,270
2381590,Only Up!,149,8,2023,972229,32981,16181,127,13940,1308,44
1335790,Operation: Tango,143,6,2021,1031992,13642,46732,72,3482,1435,18
201790,Orcs Must Die! 2,187,4,2018,207386,485,38971,7,163,288,0
1522820,Orcs Must Die! 3,158,7,2021,981887,13234,44463,156,2092,1321,17
261570,Ori and the Blind Forest,134,1,2016,264522,7448,125559,32,2057,356,10
261570,Ori and the Blind Forest,132,10,2016,224843,2789,21415,17,783,302,3
261570,Ori and the Blind Forest,190,6,2017,143191,11681,7140,54,2763,199,16
261570,Ori and the Blind Forest,160,1,2018,282740,6893,127380,27,1499,380,9
261570,Ori and the Blind Forest,126,3,2020,742052,45972,17485,163,8789,998,61
1057090,Ori and the Will of the Wisps,36,3,2020,4166360,142104,68414,1502,18078,5607,191
1057090,Ori and the Will of the Wisps,191,4,2020,482683,39712,34927,150,5660,671,55
402710,Osiris: New Dawn,162,9,2016,125169,2424,4775,77,630,174,3
402710,Osiris: New Dawn,164,10,2016,165120,7068,23497,60,1668,222,9
937170,Otaku's Adventure,141,11,2019,403777,858,22487,26,187,561,1
753640,Outer Wilds,136,6,2019,487519,6281,23165,37,1535,678,8
753640,Outer Wilds,180,9,2021,811907,12328,32318,243,1807,1129,17
753640,Outer Wilds,180,10,2021,750777,25710,13404,159,3015,1010,34
238320,Outlast,120,1,2016,287278,16863,100468,72,6258,386,22
238320,Outlast,102,2,2016,263859,15075,8686,64,5545,379,21
238320,Outlast,129,3,2016,192265,16491,6145,61,6073,258,22
238320,Outlast,148,4,2016,145128,14396,6553,64,5364,201,20
238320,Outlast,102,5,2016,249929,19653,10151,93,7678,336,26
238320,Outlast,92,6,2016,279432,19987,12539,69,7485,388,27
238320,Outlast,135,7,2016,251126,17966,3333,71,6928,337,24
238320,Outlast,134,8,2016,209667,15023,6857,51,5606,282,20
238320,Outlast,149,9,2016,140168,10602,9914,55,4422,194,14
238320,Outlast,78,10,2016,407451,20991,21623,232,7652,548,28
238320,Outlast,135,11,2016,184351,14222,6315,268,5083,256,19
238320,Outlast,127,12,2016,295051,63545,13272,685,790,397,85
238320,Outlast,164,1,2017,268589,38133,4656,160,18462,361,51
238320,Outlast,171,2,2017,172897,16397,5431,83,7480,257,24
238320,Outlast,163,3,2017,161222,13136,4418,52,4439,216,17
238320,Outlast,95,4,2017,379021,18250,13352,96,6070,527,25
238320,Outlast,145,9,2017,246278,17069,16854,185,7723,342,23
238320,Outlast,132,10,2017,292881,20607,13100,190,8184,394,27
238320,Outlast,164,10,2018,296449,19232,34302,257,6945,398,25
238320,Outlast,178,7,2019,308482,13262,13676,44,5073,415,17
238320,Outlast,189,8,2019,289337,12960,23388,47,4786,389,17
238320,Outlast,175,10,2019,346136,17801,10652,234,5817,465,23
238320,Outlast,189,5,2020,579234,32271,30733,118,9380,779,43
238320,Outlast,190,6,2020,521244,31963,19190,124,9579,724,44
238320,Outlast,170,10,2020,709692,47094,12207,580,14041,955,63
238320,Outlast,197,12,2020,519209,27662,97966,107,8728,698,37
238320,Outlast,192,7,2021,760868,35785,92514,133,10924,1024,48
238320,Outlast,184,10,2021,723241,42925,19831,389,12360,973,57
414700,Outlast 2,124,10,2016,236686,4906,28791,65,11426,318,6
414700,Outlast 2,19,4,2017,4663336,80790,212319,1589,18779,6485,112
414700,Outlast 2,45,5,2017,1194157,64093,19807,462,20969,1607,86
414700,Outlast 2,146,6,2017,198408,13754,4618,65,5218,275,19
414700,Outlast 2,121,10,2017,324472,8676,18242,93,2933,436,11
414700,Outlast 2,200,4,2018,186846,10366,7744,52,3661,259,14
414700,Outlast 2,180,7,2018,295960,8842,31177,36,2966,398,11
840800,Outlaws of the Old West,190,3,2019,283490,18565,8127,116,1823,381,24
728880,Overcooked! 2,59,8,2018,1344519,23801,56366,237,6713,1809,32
728880,Overcooked! 2,182,9,2018,253993,8580,14447,37,2965,353,11
728880,Overcooked! 2,197,6,2019,311798,6614,26341,30,2459,433,9
728880,Overcooked! 2,195,6,2021,715442,79740,31697,823,29331,995,110
728880,Overcooked! 2,180,7,2021,804291,35314,82590,210,13544,1082,47
12810,Overlord II,119,4,2016,203475,167,17774,9,40,282,0
115800,Owlboy,116,11,2016,247530,4865,24878,47,1015,344,6
115800,Owlboy,149,1,2018,294999,935,124483,11,298,397,1
457140,Oxygen Not Included,94,2,2017,452885,8351,8985,58,1019,674,12
457140,Oxygen Not Included,118,3,2017,266011,13438,3473,47,1837,358,18
457140,Oxygen Not Included,89,5,2017,517393,11112,44971,66,1708,696,14
457140,Oxygen Not Included,52,6,2017,1097606,15475,14413,44,1912,1526,21
457140,Oxygen Not Included,188,2,2018,171745,9592,5421,38,1369,255,14
457140,Oxygen Not Included,165,5,2018,277382,10198,3888,32,1246,373,13
457140,Oxygen Not Included,125,6,2018,467554,15714,7357,55,1944,650,21
457140,Oxygen Not Included,119,7,2018,598419,17722,7834,46,1868,805,23
457140,Oxygen Not Included,171,8,2018,273837,11616,7548,39,1344,368,15
457140,Oxygen Not Included,194,9,2018,238707,12875,3552,39,1328,331,17
457140,Oxygen Not Included,114,10,2018,603897,14416,6608,45,1461,812,19
457140,Oxygen Not Included,147,12,2018,457112,13770,9837,38,1478,615,18
457140,Oxygen Not Included,151,7,2019,402600,14048,15686,128,1596,541,18
457140,Oxygen Not Included,46,8,2019,2580606,50736,26229,140,4865,3473,68
457140,Oxygen Not Included,131,9,2019,441233,22617,12208,68,2378,613,31
457140,Oxygen Not Included,181,12,2020,636007,22579,13469,80,2367,855,30
218620,PAYDAY 2,193,2,2016,104133,19865,2690,66,4244,149,28
218620,PAYDAY 2,200,4,2016,102495,20532,2656,87,4126,142,28
218620,PAYDAY 2,185,5,2016,102447,19711,4160,74,4607,137,26
218620,PAYDAY 2,164,6,2016,125329,24071,2978,91,5478,174,33
218620,PAYDAY 2,107,7,2016,313917,26841,21918,75,6409,422,36
218620,PAYDAY 2,184,8,2016,122386,22458,2133,72,4977,164,30
218620,PAYDAY 2,160,10,2016,170528,24697,6271,93,5311,229,33
218620,PAYDAY 2,191,11,2016,114841,19125,2243,66,3576,159,26
218620,PAYDAY 2,197,12,2016,138698,18477,12879,69,891,186,24
218620,PAYDAY 2,181,4,2017,138020,19146,3754,66,3378,191,26
218620,PAYDAY 2,162,5,2017,181864,17160,36544,61,4300,244,23
218620,PAYDAY 2,108,6,2017,329141,62211,4223,294,16164,457,86
621060,PC Building Simulator,169,3,2018,238982,3454,35050,77,983,321,4
621060,PC Building Simulator,110,4,2018,490206,12829,45622,110,3296,681,17
1016120,PGA TOUR 2K21,90,8,2020,1635739,44112,58027,500,6368,2201,59
1016120,PGA TOUR 2K21,146,9,2020,764256,43806,19964,274,5633,1062,60
1016120,PGA TOUR 2K21,192,9,2021,766623,13255,23671,61,1899,1066,18
1509960,PICO PARK,148,7,2021,1110261,5387,75081,116,2072,1494,7
1509960,PICO PARK,73,8,2021,3282350,32527,136886,198,12366,4417,43
1509960,PICO PARK,140,9,2021,1116633,20399,47026,170,8276,1553,28
1509960,PICO PARK,181,12,2022,669565,4196,199044,36,2571,901,5
578080,PUBG: BATTLEGROUNDS,21,6,2021,14126661,525825,114182,1173,31325,19647,731
578080,PUBG: BATTLEGROUNDS,24,7,2021,14617672,572549,190860,1125,36808,19673,770
578080,PUBG: BATTLEGROUNDS,26,8,2021,11881892,570068,68265,1125,35792,15991,767
578080,PUBG: BATTLEGROUNDS,31,9,2021,9638682,499144,66587,1093,30872,13405,694
578080,PUBG: BATTLEGROUNDS,33,10,2021,8826257,468261,138684,1005,27517,11879,630
578080,PUBG: BATTLEGROUNDS,31,11,2021,11206589,424044,126328,920,25888,15586,589
578080,PUBG: BATTLEGROUNDS,28,12,2021,9992721,420507,112552,901,25772,13449,565
578080,PUBG: BATTLEGROUNDS,25,1,2022,12525739,718478,94054,1901,113932,16858,966
578080,PUBG: BATTLEGROUNDS,28,2,2022,11341732,639543,122777,1670,84791,16902,953
578080,PUBG: BATTLEGROUNDS,24,3,2022,12438866,621257,64979,1305,68260,16741,836
578080,PUBG: BATTLEGROUNDS,22,4,2022,15910896,612621,137712,1352,65269,22129,852
578080,PUBG: BATTLEGROUNDS,26,5,2022,10568385,551908,92548,1212,57320,14223,742
578080,PUBG: BATTLEGROUNDS,31,6,2022,9342828,495442,119401,1148,51484,12994,689
578080,PUBG: BATTLEGROUNDS,24,7,2022,12709998,555703,169794,1306,60247,17106,747
578080,PUBG: BATTLEGROUNDS,34,8,2022,8855881,540040,74544,1390,58423,11919,726
578080,PUBG: BATTLEGROUNDS,32,9,2022,8457711,507213,39234,1156,52892,11763,705
578080,PUBG: BATTLEGROUNDS,32,10,2022,7227817,487842,46203,1145,50875,9727,656
578080,PUBG: BATTLEGROUNDS,31,11,2022,8171029,389386,77549,1027,39905,11364,541
578080,PUBG: BATTLEGROUNDS,40,12,2022,6189360,400100,64853,1212,40260,8330,538
578080,PUBG: BATTLEGROUNDS,36,1,2023,7033007,451149,102775,1095,45913,9465,607
578080,PUBG: BATTLEGROUNDS,42,2,2023,5964051,395606,41096,1109,41233,8888,589
578080,PUBG: BATTLEGROUNDS,34,3,2023,9263680,436953,95550,1079,43751,12467,588
578080,PUBG: BATTLEGROUNDS,41,4,2023,7017553,461213,41783,1130,44538,9760,641
578080,PUBG: BATTLEGROUNDS,40,5,2023,7435102,441333,48034,1034,41024,10006,593
578080,PUBG: BATTLEGROUNDS,37,6,2023,6762027,400824,91642,1011,39576,9404,557
578080,PUBG: BATTLEGROUNDS,35,7,2023,7907596,432123,92521,1023,43641,10642,581
578080,PUBG: BATTLEGROUNDS,34,8,2023,8683657,440352,187245,1041,42875,11687,592
578080,PUBG: BATTLEGROUNDS,44,9,2023,8224096,410555,150841,998,38453,11438,571
239030,"Papers, Please",102,2,2018,473786,2447,40920,23,980,706,3
600370,Paradigm,146,4,2017,195665,816,37173,7,187,272,1
453090,Parkitect,123,5,2016,177633,863,32775,11,258,239,1
453090,Parkitect,150,12,2018,441771,3536,31132,19,659,594,4
582550,Passpartout: The Starving Artist,111,6,2017,318085,1424,50975,13,569,442,1
1113000,Persona 4 Golden,168,6,2020,616660,65550,32569,464,6332,857,91
1113000,Persona 4 Golden,157,7,2020,762984,60013,10018,176,4343,1026,80
1687950,Persona 5 Royal,181,2,2020,384855,6965,14996,67,289,553,10
1687950,Persona 5 Royal,120,3,2020,799879,20319,18590,716,2479,1076,27
1687950,Persona 5 Royal,56,4,2020,2712061,146673,14888,751,6291,3771,203
1687950,Persona 5 Royal,98,5,2020,1414775,73398,9771,229,3626,1904,98
1687950,Persona 5 Royal,147,6,2020,712326,46355,7395,148,2845,990,64
1687950,Persona 5 Royal,196,7,2020,540891,37132,3551,119,2330,727,49
1687950,Persona 5 Royal,189,10,2022,789437,85813,11556,690,11876,1062,115
1687950,Persona 5 Royal,121,11,2022,1178068,109184,17125,324,10333,1638,151
1687950,Persona 5 Royal,178,12,2022,684436,66520,8776,189,7136,921,89
1687950,Persona 5 Royal,197,1,2023,664503,68310,10494,198,7475,894,91
1687950,Persona 5 Royal,188,2,2023,585753,46810,6701,174,5445,872,69
1687950,Persona 5 Royal,146,6,2023,796035,36646,9493,103,4377,1107,50
1687950,Persona 5 Royal,188,7,2023,704327,44816,10112,118,4829,947,60
989440,Phantom Abyss,192,6,2021,726467,8813,35136,101,2036,1010,12
559100,Phantom Doctrine,175,8,2018,254319,4871,10837,74,629,342,6
739630,Phasmophobia,32,9,2020,6427404,106102,150565,2037,18622,8939,147
739630,Phasmophobia,10,10,2020,48599126,1876224,256449,8886,223859,65409,2525
739630,Phasmophobia,25,11,2020,13703352,1122042,132592,8907,163492,19058,1560
739630,Phasmophobia,36,12,2020,6922034,639238,88767,2373,110260,9316,860
739630,Phasmophobia,45,1,2021,5523702,588735,66599,1901,103416,7434,792
739630,Phasmophobia,48,2,2021,4551582,389312,127078,1489,75014,6783,580
739630,Phasmophobia,57,3,2021,4207413,394927,143516,1412,76392,5662,531
739630,Phasmophobia,63,4,2021,3722731,348415,112098,1213,68338,5177,484
739630,Phasmophobia,72,5,2021,3111697,312625,120398,1112,63099,4188,420
739630,Phasmophobia,64,6,2021,3368535,289151,30857,1601,60703,4685,402
739630,Phasmophobia,67,7,2021,2954843,278818,151428,935,59659,3976,375
739630,Phasmophobia,48,8,2021,5626125,372777,130230,2717,75441,7572,501
739630,Phasmophobia,37,9,2021,6608987,472967,118322,1912,92019,9191,657
739630,Phasmophobia,38,10,2021,7525698,508808,168685,3699,96685,10128,684
739630,Phasmophobia,50,11,2021,4826183,342883,97372,3704,68071,6712,476
739630,Phasmophobia,50,12,2021,5010011,355079,77456,1900,64256,6742,477
739630,Phasmophobia,54,1,2022,4528401,356827,53684,1069,87110,6094,480
739630,Phasmophobia,69,2,2022,3394091,262648,52422,906,66010,5058,391
739630,Phasmophobia,68,3,2022,2972145,241934,33878,787,60144,4000,325
739630,Phasmophobia,61,4,2022,3429142,273286,55320,1043,65973,4769,380
739630,Phasmophobia,66,5,2022,2962769,249158,48010,996,61564,3987,335
739630,Phasmophobia,57,6,2022,4008898,268493,97177,1369,66996,5575,373
739630,Phasmophobia,63,7,2022,3733426,264621,64252,786,66993,5024,356
739630,Phasmophobia,73,8,2022,2862580,232381,24906,1050,60698,3852,312
739630,Phasmophobia,64,9,2022,3711848,262275,97940,2606,63947,5162,364
739630,Phasmophobia,48,10,2022,4840491,365114,86864,2268,92222,6514,491
739630,Phasmophobia,67,11,2022,2710618,218460,48911,2405,55914,3769,303
739630,Phasmophobia,73,12,2022,2748391,202497,19966,787,50505,3699,272
739630,Phasmophobia,63,1,2023,3282742,220714,50914,828,56384,4418,297
739630,Phasmophobia,77,2,2023,2340129,169035,53966,632,44522,3487,251
739630,Phasmophobia,82,3,2023,2114886,196374,17381,636,51097,2846,264
739630,Phasmophobia,86,4,2023,2046756,190815,36135,665,48270,2846,265
739630,Phasmophobia,90,5,2023,1848454,170721,12106,511,41023,2487,229
739630,Phasmophobia,85,6,2023,1770989,160043,19428,441,39465,2463,222
739630,Phasmophobia,82,7,2023,2046318,190606,29138,548,46205,2754,256
739630,Phasmophobia,54,8,2023,4615725,340891,53971,2343,68098,6212,458
739630,Phasmophobia,65,9,2023,3547473,292033,15663,934,56494,4933,406
839770,Phoenix Point,68,12,2019,1462113,19327,37599,158,1720,1967,26
787480,Phoenix Wright: Ace Attorney Trilogy,181,9,2019,281404,2665,13806,22,431,391,3
431650,Phoning Home,192,2,2017,153199,562,31826,11,135,228,0
291650,Pillars of Eternity,87,4,2018,675631,4619,16860,24,552,939,6
291650,Pillars of Eternity,167,5,2018,271962,8662,10680,32,1075,366,11
560130,Pillars of Eternity II: Deadfire,49,5,2018,1731365,25887,23893,275,2196,2330,34
588160,Pizza Connection 3,149,3,2018,273344,1588,35335,65,390,367,2
246620,Plague Inc: Evolved,126,1,2020,685173,3441,37226,42,1382,922,4
246620,Plague Inc: Evolved,178,2,2020,395658,3906,19736,36,1720,569,5
493340,Planet Coaster,173,4,2016,125333,3206,26903,22,478,174,4
493340,Planet Coaster,181,8,2016,125993,2057,33236,35,315,169,2
493340,Planet Coaster,24,11,2016,3600111,41844,57195,218,5702,5007,58
493340,Planet Coaster,60,12,2016,932991,24326,25412,94,1520,1255,32
493340,Planet Coaster,143,6,2018,398278,6899,9554,32,1532,553,9
493340,Planet Coaster,139,7,2018,431870,10224,6493,41,1913,581,13
703080,Planet Zoo,62,9,2019,1436351,12928,72500,329,2152,1997,17
703080,Planet Zoo,102,10,2019,663171,9655,21243,135,1446,892,12
703080,Planet Zoo,29,11,2019,4719447,78739,78337,742,8677,6563,109
703080,Planet Zoo,97,12,2019,766707,25623,16878,113,3655,1031,34
1599600,PlateUp!,68,8,2022,3220819,27160,81971,230,4861,4334,36
1599600,PlateUp!,57,9,2022,4158151,60143,93147,203,10173,5783,83
1599600,PlateUp!,103,10,2022,1598053,43593,14437,209,7732,2150,58
1599600,PlateUp!,122,11,2022,1153425,33027,24836,122,6059,1604,45
1599600,PlateUp!,135,12,2022,987294,28778,27303,107,5579,1328,38
1599600,PlateUp!,125,1,2023,1099143,30883,37794,122,6138,1479,41
1599600,PlateUp!,138,2,2023,911633,25518,31816,113,5365,1358,38
1599600,PlateUp!,111,3,2023,1442968,28796,67871,102,5969,1942,38
1599600,PlateUp!,159,6,2023,704239,17631,15194,68,3794,979,24
